source_url,page_url,post_id,author,posted_at,heading,text,sentiment_compound,sentiment_label,sentiment_pos,sentiment_neg,sentiment_neu
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115007286-116807286.html,116807286,venky027,2026-01-19 12:47:08,Reliance,bye bye tata khatham good bye,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115007264-116807264.html,116807264,dilagrandi,2026-01-19 12:44:39,Reliance,jaan bujhkar gira rahe hay stock ko itna kharap nehi hay result mukesh ambani shd start buying otherwise RIL ka jo reputation hay o chala jayega,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115007098-116807098.html,116807098,jagadish2024,2026-01-19 12:24:09,Reliance,Reliance’s results are not as discouraging as they may seem. Long-term investors should focus on the company’s future prospects instead of reacting hastily to the temporary margin pressures caused by oil sanctions.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115007055-116807055.html,116807055,poojajhewq,2026-01-19 12:19:54,Reliance,SELL MORE RELIANCE AND NIFTY NIFTY CAN HIT 25K BEFORE BUDGET AND RELIANCE EVENTUALLY FALL TOWARDS 1100,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006845-116806845.html,116806845,stockblizzard,2026-01-19 11:56:37,Reliance,Buy reliance with 3 months view. Target 1500 by april,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006840-116806840.html,116806840,Good People,2026-01-19 11:55:36,Reliance,Because of stopping Russian oil Reliance Profit will come down in future . Hence Reliance might come to 1300 . Stoploss 1400 and 1360,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006737-116806737.html,116806737,Investor1000,2026-01-19 11:43:34,Reliance,FIIs and FPIs are selling those stocks which were gone up 5 times or 10 times in last 5 years. FIIs and PFIs are buying MNC FMCG stocks coma MNC Food company coma MNC Oral care coma MNC Agro Chemical companies coma MNC Pharma or Healthcare companies coma MNC Chemical companies coma MNC Software or IT companies and MNC Consumer durable.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006724-116806724.html,116806724,Good People,2026-01-19 11:40:34,Reliance,CLSA Reliance Target is 1900 . Buy today maximum and buy upto 1800 . Buy and Accumulate . Very Good Results and Earnings and Future Guidance .,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006687-116806687.html,116806687,kamal20,2026-01-19 11:27:20,Reliance,"Jio Platforms Q3 consolidated profit jumps 11prcnt 1 Profit jumps 11.2 percent to Rs 7,629 crore Vs Rs 6,861 crore, YoY 2 Revenue soars 12.7 percent to Rs 43,683 crore Vs Rs 38,750 crore, YoY 3 EBITDA zooms 16.4 percent to Rs 19,303 crore Vs Rs 16,585 crore, YoY 4 EBITDA margin expands 170 bps to 51.8 percent Vs 50.1 percent, YoY 5 ARPU rises 5.1 percent to Rs 213.70 Vs Rs 203.30, YoY",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006665-116806665.html,116806665,hidal097,2026-01-19 11:25:30,Reliance,This is a trap for retailers. Will close in green today...,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006663-116806663.html,116806663,kamal20,2026-01-19 11:25:11,Reliance,"Reliance Industries Q3 consolidated profit, revenue rise 1 Profit grows 1.6 percent to Rs 22,290 crore Vs Rs 21,930 crore, YoY 2 Revenue increases 10 percent to Rs 2.93 lakh crore Vs Rs 2.67 lakh crore, YoY 3 EBITDA rises 6.1 percent to Rs 50,932 crore Vs Rs 48,003 crore, YoY 4 EBITDA margin stands at 17.3 percent Vs 18 percent, YoY",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006642-116806642.html,116806642,thenzook,2026-01-19 11:22:33,Reliance,upside possible for intraday,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006615-116806615.html,116806615,kamal20,2026-01-19 11:19:46,Reliance,"Jio Platforms Q3 net profit rises 11.2prcnt to Rs 7,629 crore, ARPU at Rs 213.7 Jio Platforms Ltd reported an 11.2 percent increase in quarterly profit at Rs 7,629 crore in the fiscal third quarter from Rs 6,861 crore a year earlier. Revenue from operations rose 12.7 percent to Rs 37,262 crore in the three months ended December 31 from Rs 33,074 crore a year earlier. EBITDA increased 16.4 percent to Rs 19,303 crore from Rs 16,585 crore a year ago, led by healthy revenue growth.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006536-116806536.html,116806536,Investor1000,2026-01-19 11:11:39,Reliance,if you see fiis and fpis bjying and selling amount coma you will find that they are buying mnc stocks and selling indian promoter stocks. this means that fiis and fpis are switch their portfolio from indian promoter companies to mnc companies. reason may be good management and good products of mnc companies.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006526-116806526.html,116806526,captainspark,2026-01-19 11:11:06,Reliance,if reliance and even icici bank or hdfc bank recovers we may see nifty turning green. keeping fingers crossed,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006506-116806506.html,116806506,Investor1000,2026-01-19 11:08:34,Reliance,we must understand that what is going on in indian stock market these days. here is the analysis. market is going down due to fiis and fpis selling and selective buying. fiis and fpis are selling those stocks which were gone up 5 times or 10 times in last 5 years. fiis and pfis are buying mnc fmcg stocks coma mnc food company coma mnc oral care coma mnc agro chemical companies coma mnc pharma or healthcare companies coma mnc chemical companies coma mnc software or it companies and mnc consumer durable.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006498-116806498.html,116806498,yksobi,2026-01-19 11:07:51,Reliance,reliance may touch 1320 and 1260 as per chart lets see,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006486-116806486.html,116806486,kamal20,2026-01-19 11:05:49,Reliance,"reliance industries q3 revenue rises 10prcnt on digital, oil-to-chemicals growth reliance industries ltd reported a resilient performance in the fiscal third quarter, with consolidated revenue rising 10 percent from a year earlier to rs 2.94 lakh crore, led by growth in its digital services, oil-to-chemicals o2c and retail businesses. net profit pre minority for the fiscal third quarter rose 1.6 percent from a year earlier to rs 22,290 crore, while profit before tax increased 3.7 percent to rs 29,697 crore. consolidated ebitda rose 6.1 percent to rs 50,932 crore, supported by earnings growth in the digital services and o2c segments, helping offset weakness in the upstream oil and gas business.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006383-116806383.html,116806383,satika,2026-01-19 10:52:42,Reliance,the result is not on expected lines though the media is trying hard to paint a positive picture....most financial parameters qoq and yoy down.....,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006241-116806371.html,116806371,h_u_veeru8,2026-01-19 10:51:19,Reliance,not possible anytime .........m,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006363-116806363.html,116806363,venky027,2026-01-19 10:49:53,Reliance,bye bye tata khatham gayaa,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006348-116806348.html,116806348,KiranUppunda,2026-01-19 10:48:19,Reliance,oh my god save me falling continuously,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006260-116806260.html,116806260,chaya1970,2026-01-19 10:40:01,Reliance,stock likely to see some recovery as good buying interest sen at lower levels.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006254-116806254.html,116806254,Devang_pandya,2026-01-19 10:39:10,Reliance,kitna niche jayega koi idea,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006241-116806241.html,116806241,stockfact,2026-01-19 10:37:30,Reliance,1200 possible or not share your view,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006214-116806214.html,116806214,jaissh99,2026-01-19 10:34:53,Reliance,very is sebi such a fraud company,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006180-116806206.html,116806206,KARUNAS,2026-01-19 10:33:56,Reliance,"as always, it is free falling after the results ...............",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006195-116806195.html,116806195,captainspark,2026-01-19 10:32:50,Reliance,i feel the big boy will reverse. results already discounted in the fall prior to results,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006180-116806180.html,116806180,Infinity99,2026-01-19 10:31:00,Reliance,shame on this one for looting retail investors with zero to negative returns on capital for last 5 years,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115006015-116806015.html,116806015,srinj4567,2026-01-19 10:16:12,Reliance,"i call today reliance price fall as leadership could not manage stock price. cgpower announced big order deliveries start after 1yr, still stock price rose.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005974-116805974.html,116805974,h_u_veeru8,2026-01-19 10:13:32,Reliance,"2.5 pct falls after very decent results by this big elephant than other big stocks in the market, not acceptable. here clearly we can see that us fii are literally looting retailers here whether you hold stocks or futures or options. clearly there will be a check on fii in this years budget. some analysis says that mugging up money in india is greater than any exchange in the world. and even japan doesnt come near to nse or bse even though its having 10 to 12 pct movement every 15 days. such a crooked market. its doomed. everyone go buy lic, irctc stocks where you can see your money until your death without any major loss. even this big reliance can go bankruptcy but not those stocks.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005716-116805716.html,116805716,Infinity99,2026-01-19 09:53:00,Reliance,every time when any of their listing is going to happen price falls 20 to 25 percent so that promoters and related funds can buy shares at a discount at a much lower price and then price moves up. today first time cnbc awaaz is talking negative about this co which clearly indicates u know what.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005663-116805663.html,116805663,kamal20,2026-01-19 09:48:36,Reliance,"the India VIX, which measures expected market volatility, extended its uptrend for the third consecutive week, rising 4.1 percent to 11.37 and moving above its short-term moving averages, signalling caution for bulls. Any further increase in the VIX could put bulls at significant risk.,,,,,,,,,,,,,,,,,,.......................... the India VIX, which measures expected market volatility, extended its uptrend for the third consecutive week, rising 4.1 percent to 11.37 and moving above its short-term moving averages, signalling caution for bulls. Any further increase in the VIX could put bulls at significant risk.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005606-116805606.html,116805606,kamal20,2026-01-19 09:44:36,Reliance,"Dalal Street This Week- Q3 earnings, US and China GDP data, Trumps Davos speech among key factors to watch. The market is expected to trade sideways to cautiously, with focus on corporate earnings and management commentary, geopolitical tensions, FII sentiment, key economic data from the US, China and Japan, developments on the India–US trade deal, and President Trumps speech at the World Economic Forum in Davos. The primary market will see five new initial public offerings IPOs this week, including one from the mainboard segment. Summary - - Market to see a sideways to cautious trade - Market to focus on further corporate earnings and management commentaries - All eyes also on geopolitical tensions, FIIs mood, economic releases from US, China and Japan, updates related to India-US trade deal, the Trumps speech at Davos,,,,,,,,............... Dalal Street This Week- Q3 earnings, US and China GDP data, Trumps Davos speech among key factors to watch. The market is expected to trade sideways to cautiously, with focus on corporate earnings and management commentary, geopolitical tensions, FII sentiment, key economic data from the US, China and Japan, developments on the India–US trade deal, and President Trumps speech at the World Economic Forum in Davos. The primary market will see five new initial public offerings IPOs this week, including one from the mainboard segment. Summary - - Market to see a sideways to cautious trade - Market to focus on further corporate earnings and management commentaries - All eyes also on geopolitical tensions, FIIs mood, economic releases from US, China and Japan, updates related to India-US trade deal, the Trumps speech at Davos",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005544-116805544.html,116805544,sanju1985,2026-01-19 09:40:02,Reliance,All levels met today 1415-1430 levels predicted as per charts.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005344-116805490.html,116805490,KARUNAS,2026-01-19 09:36:47,Reliance,It looks like that there is No resistance currently. The results are not that bad.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005427-116805427.html,116805427,KiranUppunda,2026-01-19 09:31:46,Reliance,blood bath continued wow Im frustrated with Market,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005344-116805344.html,116805344,mkunap,2026-01-19 09:26:43,Reliance,if results are then it should be at 1500 plus but what a fall not 1440 is resistance lets see,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005316-116805316.html,116805316,cheeta34,2026-01-19 09:24:42,Reliance,Nothing works in the Indian stock market except Donald Trump.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115005151-116805151.html,116805151,radadiyasarkar,2026-01-19 09:03:09,Reliance,"result is good although business downgrade it. local investor cant go short, its fake by zbusiness.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004932-116804932.html,116804932,KiranUppunda,2026-01-19 08:16:32,Reliance,blood bath should happen in us market not for indian but gift nifty crashed,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004799-116804799.html,116804799,jhun2020,2026-01-19 07:33:44,Reliance,"reliance wil be big contributors in nifty crash call writing on Friday 1450 1460 1470 will take ril to 1450 1440 1430 spot level if it stays below 200 days simple moving avg, then again 1400 1380 confirm hai",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004790-116804790.html,116804790,ks1985,2026-01-19 07:25:19,Reliance,hope today Reliance and Bank stocks will Support Markets....first 15 minutes Shorters have chance to book profits.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004765-116804765.html,116804765,abhishekmyndhra,2026-01-19 06:56:32,Reliance,gift nifty clarified how reliance will open today end of discussion i think,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004736-116804736.html,116804736,Speculator01,2026-01-19 05:52:52,Reliance,Today will give big move and also expecting huge returns from this giant over the week. Huge shorts were made in recent fall and are expected to be covered post this results which can take reliance porce towards 1530-1540 where first resistance can be there. once this resistance is taken out on closing baisi than prices will boom.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004663-116804663.html,116804663,lotus_2014,2026-01-19 00:02:29,Reliance,Is there are any possibility to stop the upcoming Jio IPO BY the Rcom debitors,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004573-116804573.html,116804573,mahendrably,2026-01-18 22:54:20,Reliance,Reliance ki mahima aparampar koi bhi nahi bol sakta reliance ka kya hoga,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004504-116804504.html,116804504,manish60,2026-01-18 22:28:58,Reliance,can anyone say what will be opening of reliance tomorrow considering their flat result as already its down from 1611all time high to 1458.. i personally think it will open in positive to 1475 .,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004500-116804500.html,116804500,mahibe,2026-01-18 22:27:52,Reliance,"India EU trade deal finalisation this month. With Trump tariffs on Europe , EU looking to immediately finalise FTA deal with India. Big boost for both parties. Also US Supreme Court could strike down US tariffs in coming week . Good for Indian stock market. Opinion only",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004448-116804448.html,116804448,mahendrably,2026-01-18 22:08:11,Reliance,India has now vast network of mutual funds equities investors are now million fold increased international Market is wide open Trump is becoming more interested with Modi leadership market will keep moving positively only temporary shake up when load of the position is more uneven,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004422-116804422.html,116804422,MKumat,2026-01-18 21:46:25,Reliance,"its difficult to predict ril price should be surprised tomorrow that it goes up ,as budget rally may kick in",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004371-116804371.html,116804371,kuntal2021,2026-01-18 21:08:01,Reliance,Reliance GDR closed by 2 percent down so Relaince openimg will be below 1450 by tomorrow . Relaince will drag emtirre Nifty along with Bank nifty.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004076-116804076.html,116804076,kamal20,2026-01-18 18:07:01,Reliance,"Reliance Industries Q3 revenue rises 10prcnt on digital, oil-to-chemicals growth. Earnings remained resilient during the December quarter despite pressure in the upstream oil and gas exploration and production business. Reliance Industries Ltds oil-to-chemicals business posted an 8.4prcnt rise in revenue to Rs 1.62 lakh crore in the December quarter.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004072-116804072.html,116804072,kamal20,2026-01-18 18:05:50,Reliance,"Jio Platforms Q3 net profit rises 11.2prcnt to Rs 7,629 crore, ARPU at Rs 213.7. ARPU rose to Rs 213.7, driven by higher customer engagement, partly offset by promotional offers for unlimited 5G and Fixed Broadband services.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004071-116804071.html,116804071,kamal20,2026-01-18 18:05:18,Reliance,"Reliance Retail Q3 results- Revenue rises 8prcnt to Rs 97,605 crore amid festive demand. Quarterly profit after tax rose 2.7 percent to Rs 3,551 crore from Rs 3,458 crore in the year earlier.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004066-116804066.html,116804066,kamal20,2026-01-18 18:02:23,Reliance,"RIL O2C results- Revenue rises 8.4prcnt to Rs 1.62 lakh crore, EBITDA up 14.6prcnt. Oil and gas segment revenue for the quarter declined by 8.4prcnt to Rs 5,833 crore from the last year mainly on account of lower volumes and price realisation for KGD-6 gas and condensate. Reliance Industries Ltds oil-to-chemicals business posted an 8.4prcnt rise in revenue to Rs 1.62 lakh crore in the December quarter. Summary - - Reliance O2C revenue rose 8.4 percent to Rs 1.62 lakh crore in December quarter - O2C EBITDA rises 14.6prcnt due to higher fuel margins and favorable market conditions - Jio-bp fuel network grew 14prcnt, increasing diesel and petrol sales volumes.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004061-116804061.html,116804061,kamal20,2026-01-18 17:59:24,Reliance,"Jio adds 20-25 million 5G users every quarter, commands 65prcnt market share. Commenting on average revenue per user ARPU, Thakur said the improvement during the quarter was driven entirely by organic factors, with no impact from tariff hikes. He attributed the ARPU growth to a richer mix of offerings, higher adoption of 5G services, increased data usage, and customers migrating to higher-value plans.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004059-116804059.html,116804059,kamal20,2026-01-18 17:57:43,Reliance,"Reliance Industries Q3 performance shows consistent operational resilience across businesses. Reliance Industries Q3 earnings - Jio Platforms led revenue growth of the company with a 13 percent increase from a year earlier, followed by the Reliance Retail and oil-to-chemicals businesses, each of which grew by more than 8 percent over the year. Summary - - Reliance Q3 performance shows consistent operational resilience across businesses - Consolidated revenue grows 10prcnt YoY to Rs 2.93 lakh crore - Jio Platforms shows 12.7prcnt YoY growth in topline - Reliance Retail, oil to chemicals businesses grow more than 8prcnt YoY",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115004052-116804052.html,116804052,kamal20,2026-01-18 17:51:49,Reliance,"Reliance commissions solar cells, scales batteries, eyes green fuel exports to Japan, Korea, Europe. Reliance outlined plans to generate up to 300 billion units of renewable power annually from its Kutch hub as key elements of its clean energy ecosystem come online. Reliance confirmed that the central utility and control block for its solar manufacturing ecosystem is already operational.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003982-116803982.html,116803982,believe_me_2015,2026-01-18 16:34:31,Reliance,"RELIANCE, if it opens Flat or small gap up due to Brokerage Upgrades, which are totally biased for their own sake. Use that gap up to Short and make money. It is weak on charts and Results r below Estimates. keep Shorting and making money",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003939-116803939.html,116803939,pradipk,2026-01-18 15:31:18,Reliance,Either it will open at 1450 down or else it will open at 1500 up on Monday,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003874-116803874.html,116803874,raktimsaha980080,2026-01-18 14:33:33,Reliance,All those retailers who want to exit please exit . Weka hands should go away so that when share price rises after new energy business monetization and jio ipo tariff hikes weak hands are not there . My target is 1900-2000 within 1 year once ril breaks 1600.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003847-116803847.html,116803847,tally9482,2026-01-18 14:09:09,Reliance,U S Ambassador to India visited financial capital of India Mumbai. During the visit he also met Mr Ambani. It seems US attaches special emphasis on business and Ambani have strong links beneficial to both USA and Ambanis Reliance,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003817-116803817.html,116803817,SSRAOBOI,2026-01-18 13:52:06,Reliance,I think current price already factored the results and not much correction is expected now. max 3 percent but it is good opportunity to accumulate.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003773-116803773.html,116803773,tally9482,2026-01-18 13:05:59,Reliance,There is market talk that Solar panels for domestic and commercial use are likely to be launched under the brand name Jio Solar Panels. It is claimed that these panels would be offered at competitive prices have better efficiency and longer life of close to 20 to 25 years. I have yet to see any communication from RIL for the launch of Jio Solar panels for roof top electricity generation.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-115003753-116803753.html,116803753,brij17,2026-01-18 12:45:08,Reliance,Tomorrow buy on dip with a sl of 1440 or 1435 on closing basis for target of 1600 til February end and 1700 till March end,0.0,neutral,0.0,0.0,1.0
